key	superseded_abilities_set	requires_effect_enabling	icon_name	overpower_option	type	video	uniqueness	is_unit_upgrade	is_hidden_in_ui	source_type	is_hidden_in_ui_for_enemy
wh2_main_item_passive_heart_of_averlorn		false	wh2_main_item_passive_heart_of_averlorn		wh_type_regeneration		wh_main_anc_group_unique	true	false	item	false
wh2_main_item_passive_loremasters_cloak		false	wh2_main_item_passive_loremasters_cloak		wh_type_area_of_ward_save		wh_main_anc_group_uncommon	true	false	item	false
wh2_main_item_passive_pipes_of_piebald		false	wh2_main_item_passive_pipes_of_piebald		wh_type_area_of_hexes		wh_main_anc_group_common	true	false	item	false
wh2_main_item_passive_portents_of_verminous_doom		false	wh2_main_item_passive_portents_of_verminous_doom		wh_type_area_of_hexes		wh_main_anc_group_common	true	false	item	false
wh2_main_item_passive_ring_of_hotek		false	wh2_main_item_passive_ring_of_hotek		wh_type_area_of_hexes		wh_main_anc_group_uncommon	true	false	item	false
wh2_main_item_passive_ruby_guardian_phoenix		false	wh2_main_item_passive_ruby_guardian_phoenix		wh_type_area_of_ward_save		wh_main_anc_group_common	false	false	item	false
wh2_main_item_passive_sacred_incense		false	wh2_main_item_passive_sacred_incense		wh_type_area_of_ward_save		wh_main_anc_group_common	true	false	item	false
wh2_main_item_passive_sapphire_guardian_phoenix		false	wh2_main_item_passive_sapphire_guardian_phoenix		wh_type_area_of_ward_save		wh_main_anc_group_common	false	false	item	false
wh2_main_item_passive_shadow_magnet_trinket		false	wh2_main_item_passive_shadow_magnet_trinket		wh_type_area_of_augments		wh_main_anc_group_common	true	false	item	false
wh2_main_item_passive_shield_of_distraction		false	wh2_main_item_passive_shield_of_distraction		wh_type_area_of_hexes		wh_main_anc_group_common	true	false	item	false
wh2_main_item_passive_shield_of_ghrond		false	wh2_main_item_passive_shield_of_ghrond		wh_type_area_of_hexes		wh_main_anc_group_common	true	false	item	false
wh2_main_item_passive_sunburst_standard_of_hexoatl		false	wh2_main_item_passive_sunburst_standard_of_hexoatl		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	item	false
wh2_main_item_passive_supreme_spellshield		false	wh2_main_item_passive_supreme_spellshield		wh_type_hex_of_the_winds		wh_main_anc_group_unique	true	false	item	false
wh2_main_item_passive_the_book_of_the_phoenix		false	wh2_main_item_passive_the_book_of_the_phoenix		wh_type_regeneration		wh_main_anc_group_common	true	false	item	false
wh2_main_item_passive_war_drum_of_xahutec		false	wh2_main_item_passive_war_drum_of_xahutec		wh_type_area_of_augments		wh_main_anc_group_common	true	false	item	false
wh2_main_item_passive_warp_shard_armour		false	wh2_main_item_passive_warp_shard_armour		wh_type_area_of_hexes		wh_main_anc_group_unique	true	false	item	false
wh2_main_item_passive_warpstone_armour		false	wh2_main_item_passive_warpstone_armour		wh_type_area_of_direct_damage		wh_main_anc_group_rare	true	false	item	false
wh2_main_lord_abilities_feint_and_reposte		true	wh2_main_lord_abilities_feint_and_reposte		wh_type_augment		wh_main_anc_group_uncommon	true	false	lord	false
wh2_main_lord_abilities_gaze_of_malice		true	wh2_main_lord_abilities_gaze_of_malice		wh_type_breath		wh_main_anc_group_uncommon	true	false	lord	false
wh2_main_lord_abilities_potion_of_charoi		true	wh2_main_lord_abilities_potion_of_charoi		wh_type_regeneration		wh_main_anc_group_common	true	false	lord	false
wh2_main_lord_abilities_sacred_spawning_of_xhotl		true	wh2_main_lord_abilities_sacred_spawning_of_xhotl		wh_type_augment		wh_main_anc_group_common	true	false	lord	false
wh2_main_lord_abilities_the_ruination_of_cities		true	wh2_main_lord_abilities_the_ruination_of_cities		wh_type_wind		wh_main_anc_group_rare	true	false	lord	false
wh2_main_lord_abilities_trophy_heads		true	wh2_main_lord_abilities_trophy_heads		wh_type_hex		wh_main_anc_group_uncommon	true	false	lord	false
wh2_main_lord_passive_enchanting_beauty		true	wh2_main_lord_passive_enchanting_beauty		wh_type_area_of_hexes		wh_main_anc_group_rare	true	false	lord	false
wh2_main_lord_passive_glamour_of_hoeth		true	wh2_main_lord_passive_glamour_of_hoeth		wh_type_augment		wh_main_anc_group_rare	true	false	lord	false
wh2_main_lord_passive_kindle_the_fury		false	wh2_main_lord_passive_kindle_the_fury		wh_type_area_of_augments		wh_main_anc_group_rare	true	false	lord	false
wh2_main_lord_passive_strength_through_spite		true	wh2_main_lord_passive_strength_through_spite		wh_type_area_of_augments		wh_main_anc_group_common	true	false	lord	false
wh2_main_lore_passive_musk_of_fear		true	wh2_main_lore_passive_musk_of_fear		wh_type_area_of_hexes		wh_main_anc_group_common	true	false	lore	false
wh2_main_lore_passive_plague_rash		true	wh2_main_lore_passive_plague_rash		wh_type_augment		wh_main_anc_group_common	true	false	lore	false
wh2_main_lore_passive_shield_of_saphery		true	wh2_main_lore_passive_shield_of_saphery		wh_type_area_of_ward_save		wh_main_anc_group_common	true	false	lore	false
wh2_main_lore_passive_spiteful_conjuration		true	wh2_main_lore_passive_spiteful_conjuration		wh_type_area_of_hexes		wh_main_anc_group_common	true	false	lore	false
wh2_main_mount_abilities_unholy_clamour		false	wh2_main_mount_abilities_unholy_clamour		wh_type_area_of_augments		wh_main_anc_group_rare	false	false	mount	false
wh2_main_mount_bound_pestilent_breath		false	wh2_main_spell_plague_pestilent_breath		wh_type_breath		wh_main_anc_group_common	false	false	mount	false
wh2_main_mount_bound_scorch		false	wh2_main_spell_ruin_scorch		wh_type_breath		wh_main_anc_group_uncommon	false	false	mount	false
wh2_main_mount_passive_billowing_death		false	wh2_main_mount_passive_billowing_death		wh_type_area_of_direct_damage		wh_main_anc_group_uncommon	false	false	mount	false
wh2_main_mount_passive_wall_of_unholy_sound		false	wh2_main_mount_passive_wall_of_unholy_sound		wh_type_area_of_augments		wh_main_anc_group_uncommon	false	false	mount	false
wh2_main_spell_bound_black_staff		false	wh2_main_spell_bound_black_staff		wh_type_augment_of_the_winds		wh_main_anc_group_uncommon	true	false	bound	false
wh2_main_spell_bound_embers_of_the_phoenix		false	wh2_main_spell_bound_the_book_of_the_phoenix		wh_type_area_of_augments		wh_main_anc_group_uncommon	true	false	bound	false
wh2_main_spell_bound_hand_of_gods		false	wh2_main_spell_bound_hand_of_gods		wh_type_magic_missiles		wh_main_anc_group_unique	true	false	bound	false
wh2_main_spell_bound_khaines_ring_of_fury		true	wh2_main_spell_bound_khaines_ring_of_fury		wh_type_wind		wh_main_anc_group_rare	true	false	bound	false
wh2_main_spell_bound_radiant_gem_of_hoeth		false	wh2_main_spell_bound_radiant_gem_of_hoeth		wh_type_regeneration		wh_main_anc_group_common	true	false	bound	false
wh2_main_spell_bound_ring_of_corin		false	wh2_main_spell_bound_ring_of_corin		wh_type_direct_damage		wh_main_anc_group_rare	true	false	bound	false
wh2_main_spell_bound_rod_of_the_storm		false	wh2_main_spell_bound_rod_of_the_storm		wh_type_bombardment		wh_main_anc_group_uncommon	true	false	bound	false
wh2_main_spell_bound_rubric_of_dark_dimensions		false	wh2_main_spell_bound_rubric_of_dark_dimensions		wh_type_vortex		wh_main_anc_group_uncommon	true	false	bound	false
wh2_main_spell_bound_the_gem_of_sunfire		false	wh2_main_spell_bound_the_gem_of_sunfire		wh_type_vortex		wh_main_anc_group_rare	true	false	bound	false
wh2_main_spell_bound_the_seerstaff_of_saphery		false	wh2_main_spell_bound_the_seerstaff_of_saphery		wh_type_augment		wh_main_anc_group_common	true	false	bound	false
wh2_main_spell_bound_tome_of_furion		false	wh2_main_spell_bound_tome_of_furion		wh_type_bombardment		wh_main_anc_group_common	true	false	bound	false
wh2_main_spell_bound_wand_of_the_kharaidon		false	wh2_main_spell_bound_tome_of_furion		wh_type_bombardment		wh_main_anc_group_unique	true	false	bound	false
wh2_main_spell_bound_whip_of_agony		false	wh2_main_spell_bound_whip_of_agony		wh_type_hex		wh_main_anc_group_common	true	false	bound	false
wh2_main_spell_dark_magic_bladewind		true	wh2_main_spell_dark_magic_bladewind	wh2_main_spell_dark_magic_bladewind_upgraded	wh_type_vortex	spell_previews/dark/wh2_main_spell_dark_magic_bladewind	wh_main_anc_group_uncommon	true	false	spell	false
wh2_main_spell_dark_magic_bladewind_upgraded		true	wh2_main_spell_dark_magic_bladewind		wh_type_vortex	spell_previews/dark/wh2_main_spell_dark_magic_bladewind	wh_main_anc_group_uncommon	true	false	spell	false
wh2_main_spell_dark_magic_chillwind		true	wh2_main_spell_dark_magic_chillwind	wh2_main_spell_dark_magic_chillwind_upgraded	wh_type_wind	spell_previews/dark/wh2_main_spell_dark_magic_chillwind	wh_main_anc_group_common	true	false	spell	false
wh2_main_spell_dark_magic_chillwind_upgraded		true	wh2_main_spell_dark_magic_chillwind		wh_type_wind	spell_previews/dark/wh2_main_spell_dark_magic_chillwind	wh_main_anc_group_common	true	false	spell	false
wh2_main_spell_dark_magic_doombolt		true	wh2_main_spell_dark_magic_doombolt	wh2_main_spell_dark_magic_doombolt_upgraded	wh_type_bombardment	spell_previews/dark/wh2_main_spell_dark_magic_doombolt	wh_main_anc_group_rare	true	false	spell	false
wh2_main_spell_dark_magic_doombolt_upgraded		true	wh2_main_spell_dark_magic_doombolt		wh_type_bombardment	spell_previews/dark/wh2_main_spell_dark_magic_doombolt	wh_main_anc_group_rare	true	false	spell	false
wh2_main_spell_dark_magic_power_of_darkness		true	wh2_main_spell_dark_magic_power_of_darkness		wh_type_augment_of_the_winds	spell_previews/dark/wh2_main_spell_dark_magic_power_of_darkness	wh_main_anc_group_common	true	false	spell	false
wh2_main_spell_dark_magic_soul_stealer		true	wh2_main_spell_dark_magic_soul_stealer		wh_type_area_of_direct_damage	spell_previews/dark/wh2_main_spell_dark_magic_soul_stealer	wh_main_anc_group_rare	true	false	spell	false
wh2_main_spell_dark_magic_word_of_pain		true	wh2_main_spell_dark_magic_word_of_pain	wh2_main_spell_dark_magic_word_of_pain_upgraded	wh_type_hex	spell_previews/dark/wh2_main_spell_dark_magic_word_of_pain	wh_main_anc_group_uncommon	true	false	spell	false
wh2_main_spell_dark_magic_word_of_pain_upgraded		true	wh2_main_spell_dark_magic_word_of_pain		wh_type_hex	spell_previews/dark/wh2_main_spell_dark_magic_word_of_pain	wh_main_anc_group_uncommon	true	false	spell	false
wh2_main_spell_grey_seer_the_dreaded_thirteenth_spell		true	wh2_main_spell_plague_the_dreaded_thirteenth_spell	wh2_dlc14_spell_grey_seer_the_dreaded_thirteenth_spell_upgraded	wh_type_explosion	spell_previews/plague/wh2_main_spell_plague_the_dreaded_thirteenth_spell	wh_main_anc_group_rare	true	false	spell	false
wh2_main_spell_high_magic_apotheosis		true	wh2_main_spell_high_magic_apotheosis	wh2_main_spell_high_magic_apotheosis_upgraded	wh_type_regeneration	spell_previews/high/wh2_main_spell_high_magic_apotheosis	wh_main_anc_group_common	true	false	spell	false
wh2_main_spell_high_magic_apotheosis_upgraded		true	wh2_main_spell_high_magic_apotheosis		wh_type_regeneration	spell_previews/high/wh2_main_spell_high_magic_apotheosis	wh_main_anc_group_common	true	false	spell	false
wh2_main_spell_high_magic_arcane_unforging		true	wh2_main_spell_high_magic_arcane_unforging	wh2_main_spell_high_magic_arcane_unforging_upgraded	wh_type_direct_damage	spell_previews/high/wh2_main_spell_high_magic_arcane_unforging	wh_main_anc_group_rare	true	false	spell	false
wh2_main_spell_high_magic_arcane_unforging_upgraded		true	wh2_main_spell_high_magic_arcane_unforging		wh_type_direct_damage	spell_previews/high/wh2_main_spell_high_magic_arcane_unforging	wh_main_anc_group_rare	true	false	spell	false
wh2_main_spell_high_magic_fiery_convocation		true	wh2_main_spell_high_magic_fiery_convocation	wh2_main_spell_high_magic_fiery_convocation_upgraded	wh_type_wind	spell_previews/high/wh2_main_spell_high_magic_fiery_convocation	wh_main_anc_group_rare	true	false	spell	false
wh2_main_spell_high_magic_fiery_convocation_upgraded		true	wh2_main_spell_high_magic_fiery_convocation		wh_type_wind	spell_previews/high/wh2_main_spell_high_magic_fiery_convocation	wh_main_anc_group_rare	true	false	spell	false
wh2_main_spell_high_magic_hand_of_glory		true	wh2_main_spell_high_magic_hand_of_glory	wh2_main_spell_high_magic_hand_of_glory_upgraded	wh_type_augment	spell_previews/high/wh2_main_spell_high_magic_hand_of_glory	wh_main_anc_group_common	true	false	spell	false
wh2_main_spell_high_magic_hand_of_glory_upgraded		true	wh2_main_spell_high_magic_hand_of_glory		wh_type_augment	spell_previews/high/wh2_main_spell_high_magic_hand_of_glory	wh_main_anc_group_common	true	false	spell	false
wh2_main_spell_high_magic_soul_quench		true	wh2_main_spell_high_magic_soul_quench	wh2_main_spell_high_magic_soul_quench_upgraded	wh_type_magic_missile	spell_previews/high/wh2_main_spell_high_magic_soul_quench	wh_main_anc_group_uncommon	true	false	spell	false
wh2_main_spell_high_magic_soul_quench_upgraded		true	wh2_main_spell_high_magic_soul_quench		wh_type_magic_missile	spell_previews/high/wh2_main_spell_high_magic_soul_quench	wh_main_anc_group_uncommon	true	false	spell	false
wh2_main_spell_high_magic_tempest		true	wh2_main_spell_high_magic_tempest	wh2_main_spell_high_magic_tempest_upgraded	wh_type_vortex	spell_previews/high/wh2_main_spell_high_magic_tempest	wh_main_anc_group_uncommon	true	false	spell	false
wh2_main_spell_high_magic_tempest_upgraded		true	wh2_main_spell_high_magic_tempest		wh_type_vortex	spell_previews/high/wh2_main_spell_high_magic_tempest	wh_main_anc_group_uncommon	true	false	spell	false
wh2_main_spell_plague_bless_with_filth		true	wh2_main_spell_plague_bless_with_filth	wh2_main_spell_plague_bless_with_filth_upgraded	wh_type_area_of_augments	spell_previews/plague/wh2_main_spell_plague_bless_with_filth	wh_main_anc_group_common	true	false	spell	false
wh2_main_spell_plague_bless_with_filth_upgraded		true	wh2_main_spell_plague_bless_with_filth		wh_type_area_of_augments	spell_previews/plague/wh2_main_spell_plague_bless_with_filth	wh_main_anc_group_common	true	false	spell	false
wh2_main_spell_plague_pestilent_birth		true	wh2_main_spell_plague_pestilent_birth		wh_type_augment	spell_previews/plague/wh2_main_spell_plague_pestilent_birth	wh_main_anc_group_rare	true	false	spell	false
wh2_main_spell_plague_pestilent_breath		true	wh2_main_spell_plague_pestilent_breath	wh2_main_spell_plague_pestilent_breath_upgraded	wh_type_breath	spell_previews/plague/wh2_main_spell_plague_pestilent_breath	wh_main_anc_group_common	true	false	spell	false
wh2_main_spell_plague_pestilent_breath_upgraded		true	wh2_main_spell_plague_pestilent_breath		wh_type_breath	spell_previews/plague/wh2_main_spell_plague_pestilent_breath	wh_main_anc_group_common	true	false	spell	false
wh2_main_spell_plague_plague		true	wh2_main_spell_plague_plague	wh2_main_spell_plague_plague_upgraded	wh_type_vortex	spell_previews/plague/wh2_main_spell_plague_plague	wh_main_anc_group_rare	true	false	spell	false
wh2_main_spell_plague_plague_upgraded		true	wh2_main_spell_plague_plague		wh_type_vortex	spell_previews/plague/wh2_main_spell_plague_plague	wh_main_anc_group_rare	true	false	spell	false
wh2_main_spell_plague_vermintide		true	wh2_main_spell_plague_vermintide		wh_type_augment	spell_previews/plague/wh2_main_spell_plague_vermintide	wh_main_anc_group_uncommon	true	false	spell	false
wh2_main_spell_plague_wither		true	wh2_main_spell_plague_wither	wh2_main_spell_plague_wither_upgraded	wh_type_area_of_hexes	spell_previews/plague/wh2_main_spell_plague_wither	wh_main_anc_group_uncommon	true	false	spell	false
wh2_main_spell_plague_wither_upgraded		true	wh2_main_spell_plague_wither		wh_type_area_of_hexes	spell_previews/plague/wh2_main_spell_plague_wither	wh_main_anc_group_uncommon	true	false	spell	false
wh2_main_spell_ruin_cracks_call		true	wh2_main_spell_ruin_cracks_call	wh2_main_spell_ruin_cracks_call_upgraded	wh_type_wind	spell_previews/ruin/wh2_main_spell_ruin_cracks_call	wh_main_anc_group_rare	true	false	spell	false
wh2_main_spell_ruin_cracks_call_upgraded		true	wh2_main_spell_ruin_cracks_call		wh_type_wind	spell_previews/ruin/wh2_main_spell_ruin_cracks_call	wh_main_anc_group_rare	true	false	spell	false
wh2_main_spell_ruin_death_frenzy		true	wh2_main_spell_ruin_death_frenzy	wh2_main_spell_ruin_death_frenzy_upgraded	wh_type_augment	spell_previews/ruin/wh2_main_spell_ruin_death_frenzy	wh_main_anc_group_uncommon	true	false	spell	false
wh2_main_spell_ruin_death_frenzy_upgraded		true	wh2_main_spell_ruin_death_frenzy		wh_type_augment	spell_previews/ruin/wh2_main_spell_ruin_death_frenzy	wh_main_anc_group_uncommon	true	false	spell	false
wh2_main_spell_ruin_howling_warpgale		true	wh2_main_spell_ruin_howling_warpgale	wh2_main_spell_ruin_howling_warpgale_upgraded	wh_type_area_of_hexes	spell_previews/ruin/wh2_main_spell_ruin_howling_warpgale	wh_main_anc_group_common	true	false	spell	false
wh2_main_spell_ruin_howling_warpgale_upgraded		true	wh2_main_spell_ruin_howling_warpgale		wh_type_area_of_hexes	spell_previews/ruin/wh2_main_spell_ruin_howling_warpgale	wh_main_anc_group_common	true	false	spell	false
wh2_main_spell_ruin_scorch		true	wh2_main_spell_ruin_scorch	wh2_main_spell_ruin_scorch_upgraded	wh_type_breath	spell_previews/ruin/wh2_main_spell_ruin_scorch	wh_main_anc_group_uncommon	true	false	spell	false
wh2_main_spell_ruin_scorch_upgraded		true	wh2_main_spell_ruin_scorch		wh_type_breath	spell_previews/ruin/wh2_main_spell_ruin_scorch	wh_main_anc_group_uncommon	true	false	spell	false
wh2_main_spell_ruin_skitterleap		true	wh2_main_spell_ruin_skitterleap	wh2_main_spell_ruin_skitterleap_upgraded	wh_type_hiding	spell_previews/stealth/wh2_dlc14_spell_stealth_skitterleap	wh_main_anc_group_common	true	false	spell	false
wh2_main_spell_ruin_skitterleap_upgraded		true	wh2_main_spell_ruin_skitterleap		wh_type_hiding	spell_previews/stealth/wh2_dlc14_spell_stealth_skitterleap	wh_main_anc_group_common	true	false	spell	false
wh2_main_spell_ruin_warp_lightning		true	wh2_main_spell_ruin_warp_lightning	wh2_main_spell_ruin_warp_lightning_upgraded	wh_type_bombardment	spell_previews/ruin/wh2_main_spell_ruin_warp_lightning	wh_main_anc_group_common	true	false	spell	false
wh2_main_spell_ruin_warp_lightning_upgraded		true	wh2_main_spell_ruin_warp_lightning		wh_type_bombardment	spell_previews/ruin/wh2_main_spell_ruin_warp_lightning	wh_main_anc_group_common	true	false	spell	false
wh2_main_unit_abilities_concealment_bombs		false	wh2_main_unit_abilities_concealment_bombs		wh_type_hiding		wh_main_anc_group_uncommon	true	false	unit	false
wh2_main_unit_abilities_dark_fire_of_chaos		false	wh2_main_unit_abilities_dark_fire_of_chaos		wh_type_magic_missiles		wh_main_anc_group_uncommon	false	false	unit	false
wh2_main_unit_abilities_death_shriek		false	wh2_main_unit_abilities_death_shriek		wh_type_magic_missiles		wh_main_anc_group_uncommon	false	false	unit	false
wh2_main_unit_abilities_drop_rocks		false	wh2_main_unit_abilities_drop_rocks		wh_type_bombardment		wh_main_anc_group_uncommon	false	false	unit	false
wh2_main_unit_abilities_fiery_breath		false	wh2_main_unit_abilities_fiery_breath		wh_type_magic_missiles		wh_main_anc_group_uncommon	false	false	unit	false
wh2_main_unit_abilities_fury_of_khaine		false	wh2_main_unit_abilities_fury_of_khaine		wh_type_augment		wh_main_anc_group_uncommon	false	false	unit	false
wh2_main_unit_abilities_hidden_blade		false	wh2_main_character_contact_weeping_blade		wh_type_augment		wh_main_anc_group_common	true	true	unit	false
wh2_main_unit_abilities_moon_dragons_breath		false	wh2_main_unit_abilities_moon_dragons_breath		wh_type_magic_missiles		wh_main_anc_group_uncommon	false	false	unit	false
wh2_main_unit_abilities_noxious_breath		false	wh2_main_unit_abilities_noxious_breath		wh_type_magic_missiles		wh_main_anc_group_uncommon	false	false	unit	false
wh2_main_unit_abilities_pestilential_breath		false	wh2_main_unit_abilities_pestilential_breath		wh_type_magic_missiles		wh_main_anc_group_uncommon	false	false	unit	false
wh2_main_unit_abilities_revivification_crystal		false	wh2_main_unit_abilities_revivification_crystal		wh_type_regeneration		wh_main_anc_group_common	true	false	unit	false
wh2_main_unit_abilities_soporific_breath		false	wh2_main_unit_abilities_soporific_breath		wh_type_magic_missiles		wh_main_anc_group_uncommon	false	false	unit	false
wh2_main_unit_abilities_star_dragons_breath		false	wh2_main_unit_abilities_star_dragons_breath		wh_type_magic_missiles		wh_main_anc_group_uncommon	false	false	unit	false
wh2_main_unit_abilities_sun_dragons_breath		false	wh2_main_unit_abilities_sun_dragons_breath		wh_type_magic_missiles		wh_main_anc_group_uncommon	false	false	unit	false
wh2_main_unit_abilities_wake_of_fire		false	wh2_main_unit_abilities_wake_of_fire		wh_type_bombardment		wh_main_anc_group_common	true	false	unit	false
wh2_main_unit_passive_another_takes_its_place		false	wh2_main_unit_passive_another_takes_its_place		wh_type_regeneration		wh_main_anc_group_common	true	false	unit	false
wh2_main_unit_passive_attuned_to_magic		false	wh2_main_unit_passive_attuned_to_magic		wh_type_ward_save		wh_main_anc_group_common	false	false	unit	false
wh2_main_unit_passive_blizzard_aura		false	wh2_main_unit_passive_blizzard_aura		wh_type_area_of_hexes		wh_main_anc_group_rare	true	false	unit	false
wh2_main_unit_passive_bloodshield_of_khaine		false	wh2_main_unit_passive_bloodshield_of_khaine		wh_type_area_of_ward_save		wh_main_anc_group_common	false	false	unit	false
wh2_main_unit_passive_martial_mastery		false	wh2_main_unit_passive_martial_mastery		wh_type_augment		wh_main_anc_group_uncommon	false	false	unit	false
wh2_main_unit_passive_martial_prowess		false	wh2_main_unit_passive_martial_prowess		wh_type_augment		wh_main_anc_group_common	false	false	unit	false
wh2_main_unit_passive_primal_instincts		false	wh2_main_unit_passive_primal_instincts		wh_type_hex		wh_main_anc_group_common	false	false	unit	false
wh2_main_unit_passive_rebirth		false	wh2_main_unit_passive_rebirth		wh_type_regeneration		wh_main_anc_group_uncommon	true	false	unit	false
wh2_main_unit_passive_scurry_away		false	wh2_main_unit_passive_scurry_away		wh_type_augment		wh_main_anc_group_common	false	false	unit	false
wh2_main_unit_passive_snare_net		false	wh2_main_unit_passive_snare_net		wh_type_hex		wh_main_anc_group_common	false	false	unit	false
wh2_main_unit_passive_strength_in_numbers		false	wh2_main_unit_passive_strength_in_numbers		wh_type_augment		wh_main_anc_group_common	false	false	unit	false
wh2_main_unit_passive_the_rats_emerge		false	wh2_main_unit_passive_the_rats_emerge		wh_type_augment		wh_main_anc_group_uncommon	true	false	unit	false
wh2_main_unit_passive_too_horrible_to_die		false	wh2_main_unit_passive_too_horrible_to_die		wh_type_regeneration		wh_main_anc_group_uncommon	true	false	unit	false
wh2_main_unit_passive_unbinding_clanrats		false	unbinding		wh_type_direct_damage		wh_main_anc_group_common	false	false	unit	false
wh2_main_unit_passive_unbinding_clanrats_small		false	unbinding		wh_type_direct_damage		wh_main_anc_group_common	false	false	unit	false
wh2_main_unit_passive_unbinding_great_eagle		false	unbinding		wh_type_direct_damage		wh_main_anc_group_common	false	false	unit	false
wh2_main_unit_passive_unbinding_plague_monks		false	unbinding		wh_type_direct_damage		wh_main_anc_group_common	false	false	unit	false
wh2_main_unit_passive_unbinding_skaven_slaves		false	unbinding		wh_type_direct_damage		wh_main_anc_group_common	false	false	unit	false
wh2_main_unit_passive_unbinding_skink_priest		false	unbinding		wh_type_direct_damage		wh_main_anc_group_common	false	false	unit	false
wh2_main_weapon_abilities_bow_of_the_seafarer		false	wh2_main_weapon_abilities_bow_of_the_seafarer		wh_type_magic_missile		wh_main_anc_group_uncommon	true	false	weapon	false
wh2_main_weapon_abilities_dwarf_gouger		false	wh2_main_weapon_abilities_dwarf_gouger		wh_type_augment		wh_main_anc_group_unique	true	false	weapon	false
wh2_main_weapon_abilities_hydra_blade		false	wh2_main_weapon_abilities_hydra_blade		wh_type_augment		wh_main_anc_group_rare	true	false	weapon	false
wh2_main_weapon_abilities_sunfang		false	wh2_main_weapon_abilities_sunfang		wh_type_breath		wh_main_anc_group_unique	true	false	weapon	false
wh2_main_weapon_abilities_sword_of_teclis		false	wh2_main_weapon_abilities_sword_of_teclis		wh_type_augment		wh_main_anc_group_unique	true	false	weapon	false
wh2_main_weapon_abilities_web_of_shadows		false	wh2_main_weapon_abilities_web_of_shadows		wh_type_area_of_direct_damage		wh_main_anc_group_common	true	false	weapon	false
wh2_main_weapon_bound_reaver_bow		false	wh2_main_weapon_bound_reaver_bow		wh_type_magic_missiles		wh_main_anc_group_uncommon	false	false	bound	false
wh2_main_weapon_bound_winged_staff		false	wh2_main_weapon_bound_winged_staff		wh_type_area_of_direct_damage		wh_main_anc_group_common	false	false	bound	false
wh2_main_weapon_passive_chillblade		false	wh2_main_weapon_passive_chillblade		wh_type_area_of_hexes		wh_main_anc_group_uncommon	true	false	weapon	false
wh2_main_weapon_passive_destroyer		false	wh2_main_weapon_passive_destroyer		wh_type_area_of_hexes		wh_main_anc_group_unique	true	false	weapon	false
wh2_main_weapon_passive_heartrender_and_the_darksword		false	wh2_main_weapon_passive_heartrender_and_the_darksword		wh_type_area_of_hexes		wh_main_anc_group_unique	true	false	weapon	false
wh2_pro08_character_abilities_gotrek_doom		false	wh2_pro08_character_abilities_gotrek_doom		wh_type_augment		wh_main_anc_group_uncommon	true	false	character	false
wh2_pro08_character_abilities_helping_hand		false	wh2_pro08_character_abilities_helping_hand		wh_type_augment		wh_main_anc_group_uncommon	true	false	character	false
wh2_pro08_character_passive_blood_oath		false	wh2_pro08_character_passive_blood_oath		wh_type_area_of_regeneration		wh_main_anc_group_common	false	false	character	false
wh2_pro08_character_passive_heroic_fortitude		false	wh2_pro08_character_passive_heroic_fortitude		wh_type_regeneration		wh_main_anc_group_common	false	false	character	false
wh2_pro08_weapon_abilities_karaghul		true	wh2_pro08_weapon_abilities_karaghul		wh_type_augment		wh_main_anc_group_unique	true	false	weapon	false
wh2_pro08_weapon_abilities_rune_axe_of_gotrek		true	wh2_pro08_weapon_abilities_rune_axe_of_gotrek		wh_type_augment		wh_main_anc_group_unique	true	false	weapon	false
wh2_twa03_item_passive_beast_armour_of_karond_kar		false	wh2_twa03_item_passive_beast_armour_of_karond_kar		wh_type_augment		wh_main_anc_group_unique	true	false	item	false
wh2_twa03_lord_abilities_beastlords_gaze		true	wh2_twa03_lord_abilities_beastlords_gaze		wh_type_augment		wh_main_anc_group_common	true	false	lord	false
wh2_twa03_lord_passive_beastlords_presence		true	wh2_twa03_lord_passive_beastlords_presence		wh_type_area_of_augments		wh_main_anc_group_rare	true	false	lord	false
wh2_twa03_weapon_abilities_whip_of_agony		false	wh2_twa03_weapon_abilities_whip_of_agony		wh_type_hex		wh_main_anc_group_unique	true	false	weapon	false
wh_dlc01_banner_passive_blasted_standard		false	wh_dlc01_banner_passive_blasted_standard		wh_type_augment		wh_main_anc_group_common	true	false	banner	false
wh_dlc01_item_passive_helm_of_many_eyes		false	wh_dlc01_item_passive_helm_of_many_eyes		wh_type_augment		wh_main_anc_group_uncommon	true	false	item	false
wh_dlc01_item_passive_the_crown_of_domination		false	wh_dlc01_item_passive_the_crown_of_domination		wh_type_area_of_augments		wh_main_anc_group_unique	true	false	item	false
wh_dlc01_unit_passive_unbinding_chaos_spawn		false	unbinding		wh_type_direct_damage		wh_main_anc_group_common	false	false	unit	false
wh_dlc01_weapon_abilities_starcrusher		false	wh_dlc01_weapon_abilities_starcrusher		wh_type_augment		wh_main_anc_group_unique	true	false	weapon	false
wh_dlc01_weapon_abilities_sword_of_change		false	wh_dlc01_weapon_abilities_sword_of_change		wh_type_augment		wh_main_anc_group_uncommon	true	false	weapon	false
wh_dlc01_weapon_abilities_the_slayer_of_kings		false	wh_dlc01_weapon_abilities_the_slayer_of_kings		wh_type_augment		wh_main_anc_group_unique	true	false	weapon	false
wh_dlc01_weapon_passive_auric_armour		false	wh_dlc01_weapon_passive_auric_armour		wh_type_regeneration		wh_main_anc_group_unique	true	false	weapon	false
